Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire villa,entire_home,5,5,US,Malibu,90265,34.03497,-118.68775,USD,20471627,2843111,2024-01-03,0.0,2023-01,10,21,True,28.6,5,4800,4800,0,24000,24000
Entire villa,entire_home,6,5,US,Malibu,90265,34.03369,-118.74382,USD,20475139,2843111,2024-01-03,0.0,2023-01,7,24,True,40.0,8,3900,3900,1,31200,31200
Entire villa,entire_home,7,6,US,Malibu,90265,34.03013,-118.84517,USD,20475245,2095936,2024-01-03,0.0,2023-01,3,28,True,100,28,6250,6250,1,175000,175000
Entire home,entire_home,2,1,US,Malibu,90265,34.03756,-118.61055,USD,20929392,413189869,2024-01-03,250.0,2023-01,7,24,True,70.0,14,507,507,3,7848,7848
Entire home,entire_home,4,4,US,Malibu,90265,34.041,-118.671,USD,21228082,24303784,2024-01-03,500.0,2023-01,2,29,True,0.0,0,1300,1300,0,0,0
Entire home,entire_home,4,4,US,Malibu,90265,34.039,-118.658,USD,24084042,4656446,2024-01-03,500.0,2023-01,12,19,True,56.8,9,1667,1667,3,16503,16503
Entire home,entire_home,2,3,US,Malibu,90265,34.037,-118.865,USD,24606474,5523906,2024-01-03,385.0,2023-01,6,25,True,48.0,10,995,995,4,11490,11490
Entire home,entire_home,4,4,US,Malibu,90265,34.03746,-118.62557,USD,24654009,32217053,2024-01-03,248.0,2023-01,0,31,True,3.9,1,849,849,1,1097,1097
Entire condo,entire_home,3,3,US,Malibu,90265,34.0377,-118.69714,USD,24827344,187686975,2024-01-03,195.0,2023-01,28,3,True,40.0,1,295,295,0,295,295
Entire villa,entire_home,4,4,US,Malibu,90265,34.03877,-118.64282,USD,25226793,183372162,2024-01-03,340.0,2023-01,2,29,True,20.7,5,1491,1491,1,7795,7795
Tiny home,entire_home,1,1,US,Malibu,90265,34.03841,-118.61797,USD,27287223,2843111,2023-06-28,300.0,2023-01,4,27,True,0.0,0,825,825,0,0,0
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.041,-118.642,USD,27572865,208037735,2024-01-03,75.0,2023-01,27,4,True,30.0,1,450,450,0,450,450
Entire condo,entire_home,Studio,1,US,Malibu,90263,34.04021,-118.66541,USD,27851421,12741548,2024-01-03,200.0,2023-01,29,2,True,0.0,0,238,238,0,0,0
Entire home,entire_home,3,3,US,Malibu,90263,34.032,-118.699,USD,29127929,24303784,2024-01-03,395.0,2023-01,0,31,True,54.2,14,1334,1334,4,20256,20256
Entire guesthouse,entire_home,2,2,US,Malibu,90265,34.04156,-118.6225,USD,30510342,8398671,2024-01-03,160.0,2023-01,0,31,True,31.0,8,820,820,2,6880,6880
Entire home,entire_home,5,3,US,Malibu,90265,34.03969,-118.62,USD,30510938,8398671,2024-01-03,400.0,2023-01,8,23,True,26.1,5,1447,1447,1,7635,7635
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.03767,-118.6711,USD,31563889,21817201,2024-01-03,150.0,2023-01,9,22,True,38.2,7,384,384,3,3138,3138
Entire home,entire_home,4,3,US,Malibu,90265,34.03788,-118.61384,USD,33097695,17740218,2024-01-03,927.0,2023-01,24,7,True,85.7,5,1412,1412,0,7060,7060
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33590761,253122053,2024-01-03,200.0,2023-01,3,28,True,81.4,19,277,277,1,5463,5463
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33591494,253122053,2024-01-03,200.0,2023-01,6,25,True,100,25,313,313,0,7825,7825
Entire home,entire_home,3,3,US,Malibu,90265,34.03982,-118.5915,USD,33900517,126644161,2023-06-14,361.0,2023-01,3,28,True,21.4,5,805,805,1,4386,4386
Entire home,entire_home,4,6,US,Malibu,90265,34.028,-118.797,USD,35256356,24303784,2024-01-03,500.0,2023-01,0,31,True,23.2,6,1217,1217,3,8802,8802
Entire home,entire_home,3,2,US,Malibu,90265,34.03722,-118.86641,USD,35308605,1426043,2024-01-03,,2023-01,4,27,True,62.2,14,845,845,3,11830,11830
Entire home,entire_home,5,5,US,Malibu,90265,34.04226,-118.62543,USD,35545175,8398671,2024-01-03,550.0,2023-01,8,23,True,26.1,5,2603,2603,1,13565,13565
Entire condo,entire_home,1,1,US,Malibu,90265,34.03615,-118.61213,USD,35807076,129311547,2024-01-03,175.0,2023-01,0,31,True,11.6,3,556,556,3,2193,2193
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.04084,-118.6448,USD,35872969,8398671,2024-01-03,150.0,2023-01,7,24,True,100.0,20,435,435,5,9450,9450
Entire home,entire_home,3,2,US,Malibu,90265,34.04568,-118.65757,USD,35940587,19014028,2024-01-03,250.0,2023-01,29,2,True,60.0,1,900,900,0,900,900
Entire condo,entire_home,3,2,US,Malibu,90265,34.0359,-118.61247,USD,36115599,129311547,2024-01-03,225.0,2023-01,0,31,True,23.2,6,828,828,0,4968,4968
Entire home,entire_home,3,4,US,Malibu,90265,34.01158,-118.8117,USD,36362070,117206176,2024-01-03,300.0,2023-01,2,29,True,53.8,13,698,698,1,9374,9374
Entire home,entire_home,4,5,US,Malibu,90265,34.04016,-118.60378,USD,38173193,50573299,2023-05-17,495.0,2023-01,12,19,True,94.7,15,1081,1081,4,18195,18195
Entire home,entire_home,2,3,US,Malibu,90265,34.04756,-118.91246,USD,38481585,31365126,2024-01-03,100.0,2023-01,0,31,True,7.7,2,589,589,0,1178,1178
Entire home,entire_home,3,3,US,Malibu,90265,34.04309,-118.74069,USD,38760748,235130904,2024-01-03,275.0,2023-01,6,25,True,43.2,9,450,450,4,5150,5150
Room in boutique hotel,private_room,1,1,US,Malibu,90263,34.04065,-118.66671,USD,39104511,299317073,2024-01-03,0.0,2023-01,7,24,True,15.0,3,255,255,0,765,765
Entire condo,entire_home,1,1,US,Malibu,90265,34.03779,-118.67333,USD,39368487,21817201,2024-01-03,150.0,2023-01,1,30,True,28.0,7,214,214,1,1648,1648
Entire home,entire_home,3,5,US,Malibu,90265,34.03653,-118.86253,USD,40200363,198002355,2024-01-03,500.0,2023-01,2,29,True,12.4,3,1500,1500,1,5000,5000
Entire home,entire_home,5,4,US,Malibu,90265,34.02799,-118.75359,USD,40943929,1779977,2024-01-03,400.0,2023-01,25,6,True,100.0,5,2000,2000,1,10400,10400
Entire villa,entire_home,5,4,US,Malibu,90265,34.043,-118.683,USD,41745191,24303784,2024-01-03,500.0,2023-01,0,31,True,27.1,7,1536,1536,1,11252,11252
Entire home,entire_home,3,2,US,Malibu,90265,34.043,-118.901,USD,42437564,326005587,2024-01-03,370.0,2023-01,0,31,True,85.2,22,449,449,4,11358,11358
Entire rental unit,entire_home,2,3,US,Malibu,90265,34.03906,-118.63837,USD,43302610,16016535,2024-01-03,300.0,2023-01,0,31,True,77.4,20,508,508,5,11660,11660
Entire cottage,entire_home,1,1,US,Malibu,90263,34.04,-118.667,USD,43480694,98671077,2024-01-03,150.0,2023-01,20,11,True,54.5,5,385,385,2,2225,2225
Entire condo,entire_home,1,1,US,Malibu,90265,34.04003,-118.67318,USD,43636791,21817201,2024-01-03,150.0,2023-01,2,29,True,37.2,9,245,245,1,2355,2355
Entire condo,entire_home,1,1,US,Malibu,90263,34.0381,-118.67277,USD,43667289,21817201,2024-01-03,150.0,2023-01,17,14,True,51.4,6,308,308,3,2298,2298
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43752822,24303784,2024-01-03,225.0,2023-01,6,25,True,19.2,4,902,902,1,3833,3833
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43753444,24303784,2024-01-03,225.0,2023-01,0,31,True,54.2,14,592,592,2,8738,8738
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43753670,24303784,2024-01-03,250.0,2023-01,0,31,True,15.5,4,576,576,1,2554,2554
Entire home,entire_home,3,3,US,Malibu,90265,34.04016,-118.60317,USD,43770721,50573299,2023-05-24,395.0,2023-01,13,18,True,53.3,8,894,894,2,7942,7942
Entire home,entire_home,3,4,US,Malibu,90265,34.03828,-118.58971,USD,43776250,60115529,2024-01-03,250.0,2023-01,0,31,True,7.7,2,1416,1416,1,3082,3082
Entire home,entire_home,4,4,US,Malibu,90265,34.03642,-118.63092,USD,43788997,44427239,2024-01-03,425.0,2023-01,17,14,True,100,12,1850,1850,4,23900,23900
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43805999,24303784,2024-01-03,225.0,2023-01,0,31,True,46.5,12,499,499,4,6888,6888
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43806077,24303784,2024-01-03,0.0,2023-01,0,31,True,31.0,8,491,491,3,3928,3928
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43806748,24303784,2024-01-03,250.0,2023-01,0,31,True,38.7,10,504,504,5,6290,6290
Entire rental unit,entire_home,3,3,US,Malibu,90263,34.039,-118.669,USD,43806946,24303784,2024-01-03,250.0,2023-01,0,31,True,27.1,7,937,937,2,7059,7059
Entire townhouse,entire_home,2,2,US,Malibu,90265,34.02202,-118.79813,USD,43910167,224912624,2024-01-03,95.0,2023-01,0,31,True,34.8,9,325,325,1,3020,3020
Entire home,entire_home,3,3,US,Malibu,90265,34.04177,-118.87156,USD,44154397,72811777,2024-01-03,250.0,2023-01,1,30,True,20.0,5,744,744,4,4720,4720
Castle,entire_home,1,1,US,Malibu,90265,34.03546,-118.75719,USD,44181545,6975188,2024-01-03,60.0,2023-01,0,31,True,19.4,5,318,318,2,1710,1710
Entire home,entire_home,2,1,US,Malibu,90265,34.03555,-118.75743,USD,44181924,6975188,2024-01-03,75.0,2023-01,0,31,True,15.5,4,375,375,2,1650,1650
Entire villa,entire_home,5,5,US,Malibu,90265,34.02556,-118.77546,USD,44593416,360894972,2024-01-03,475.0,2023-01,3,28,True,64.3,15,1296,1296,4,21340,21340
Entire home,entire_home,4,5,US,Malibu,90265,34.03908,-118.64858,USD,44861286,5802360,2024-01-03,300.0,2023-01,0,31,True,19.4,5,1261,1261,2,6905,6905
Entire rental unit,entire_home,1,2,US,Malibu,90265,34.03686,-118.608,USD,45057696,363522227,2024-01-03,100.0,2023-01,27,4,True,100,4,300,300,0,1200,1200
Private room in guest suite,private_room,1,1,US,Malibu,90265,34.03937,-118.64445,USD,45881824,283718475,2023-03-22,120.0,2023-01,23,8,True,60.0,4,160,160,1,760,760
Entire home,entire_home,3,4,US,Malibu,90265,34.04605,-118.64574,USD,45996025,9193782,2024-01-03,350.0,2023-01,4,27,True,84.4,19,711,711,2,14209,14209
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.04481,-118.64697,USD,46104838,29814906,2024-01-03,50.0,2023-01,1,30,True,48.0,12,231,231,4,2972,2972
Entire home,entire_home,4,4,US,Malibu,90263,34.03937,-118.69561,USD,46106743,14898804,2024-01-03,350.0,2023-01,4,27,True,44.4,10,1150,1150,1,11850,11850
Entire villa,entire_home,3,2,US,Malibu,90265,34.00637,-118.81028,USD,46647805,75166,2024-01-03,200.0,2023-01,0,31,True,23.2,6,1766,1766,2,10996,10996
Entire condo,entire_home,3,2,US,Malibu,90265,34.03292,-118.74426,USD,47759401,218117410,2024-01-03,120.0,2023-01,2,29,True,57.9,14,1113,1113,3,15942,15942
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.0424,-118.74179,USD,48044219,179628916,2024-01-03,75.0,2023-01,5,26,True,55.4,12,310,310,6,4170,4170
Entire home,entire_home,4,6,US,Malibu,90265,34.03,-118.83,USD,48397272,24303784,2024-01-03,650.0,2023-01,0,31,True,50.3,13,1351,1351,4,20163,20163
Entire rental unit,entire_home,2,2,US,Malibu,90265,34.03338,-118.72758,USD,48632945,120384454,2024-01-03,200.0,2023-01,7,24,True,60.0,12,751,751,1,9212,9212
Entire condo,entire_home,2,2,US,Malibu,90263,34.032,-118.727,USD,48644414,120384454,2024-01-03,200.0,2023-01,3,28,True,47.1,11,783,783,4,9413,9413
Entire condo,entire_home,1,1,US,Malibu,90263,34.032,-118.727,USD,48647741,120384454,2024-01-03,150.0,2023-01,0,31,True,34.8,9,521,521,4,5289,5289
Entire condo,entire_home,1,1,US,Malibu,90265,34.03328,-118.7276,USD,48648286,120384454,2024-01-03,150.0,2023-01,0,31,True,11.6,3,552,552,1,1806,1806
Entire guest suite,entire_home,2,1,US,Malibu,90265,34.03457,-118.82031,USD,48862005,112342357,2024-01-03,80.0,2023-01,4,27,True,66.7,15,303,303,2,4705,4705
Entire home,entire_home,3,2,US,Malibu,90265,34.03929,-118.87036,USD,49043579,85206134,2024-01-03,,2023-01,6,25,True,14.4,3,1500,1500,0,4500,4500
Entire guesthouse,entire_home,2,1,US,Malibu,90265,34.03741,-118.6963,USD,49098551,75166,2024-01-03,150.0,2023-01,0,31,True,38.7,10,306,306,4,3660,3660
Entire home,entire_home,3,2,US,Malibu,90263,34.03766,-118.69627,USD,49112144,75166,2024-01-03,200.0,2023-01,3,28,True,4.3,1,395,395,0,395,395
Entire home,entire_home,3,3,US,Malibu,90263,34.03077,-118.69877,USD,49715293,400963090,2024-01-03,250.0,2023-01,1,30,True,100,28,1100,1100,4,31800,31800
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.04213,-118.73965,USD,50012802,48735031,2024-01-03,65.0,2023-01,0,31,True,61.9,16,208,208,3,3523,3523
Entire condo,entire_home,2,1,US,Malibu,90263,34.03846,-118.66727,USD,50050189,135947381,2024-01-03,300.0,2023-01,0,31,True,23.2,6,513,513,2,3678,3678
Entire home,entire_home,4,3,US,Malibu,90265,34.03641,-118.82667,USD,50878173,11075026,2024-01-03,270.0,2023-01,2,29,True,37.2,9,763,763,3,7677,7677
Entire home,entire_home,3,2,US,Malibu,90265,34.03738,-118.62668,USD,51309388,415509559,2024-01-03,200.0,2023-01,3,28,True,17.1,4,1200,1200,1,5000,5000
Entire home,entire_home,3,4,US,Malibu,90265,34.03937,-118.64109,USD,51519504,416446866,2024-01-03,750.0,2023-01,0,31,True,61.9,16,779,779,3,14714,14714
Entire villa,entire_home,5,6,US,Malibu,90265,34.039,-118.668,USD,51594193,24303784,2024-01-03,750.0,2023-01,0,31,True,50.3,13,3304,3304,3,45202,45202
Entire rental unit,entire_home,Studio,1,US,Malibu,90265,34.039,-118.668,USD,51595859,24303784,2024-01-03,125.0,2023-01,0,31,True,54.2,14,343,343,4,5302,5302
Entire rental unit,entire_home,2,3,US,Malibu,90265,34.039,-118.668,USD,51598951,24303784,2024-01-03,235.0,2023-01,1,30,True,28.0,7,562,562,3,4639,4639
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599124,24303784,2024-01-03,125.0,2023-01,0,31,True,73.5,19,407,407,7,8608,8608
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599246,24303784,2024-01-03,125.0,2023-01,0,31,True,58.1,15,366,366,4,5990,5990
Entire guesthouse,entire_home,1,1,US,Malibu,90265,34.02689,-118.82938,USD,52352144,110876597,2024-01-03,195.0,2023-01,0,31,True,27.1,7,493,493,4,4231,4231
Entire home,entire_home,3,3,US,Malibu,90265,34.03949,-118.63839,USD,52617288,85191394,2024-01-03,350.0,2023-01,1,30,True,20.0,5,941,941,3,5755,5755
Entire home,entire_home,4,4,US,Malibu,90265,34.038,-118.646,USD,52853695,24303784,2024-01-03,500.0,2023-01,24,7,True,68.6,4,1860,1860,5,9940,9940
Entire townhouse,entire_home,4,4,US,Malibu,90265,34.03681,-118.61988,USD,52879922,26603179,2024-01-03,180.0,2023-01,0,31,True,38.7,10,821,821,3,8750,8750
Entire cottage,entire_home,3,3,US,Malibu,90265,34.04298,-118.63617,USD,52938886,119965406,2024-01-03,250.0,2023-01,1,30,True,36.0,9,490,490,3,5160,5160
Entire loft,entire_home,Studio,1,US,Malibu,90265,34.03608,-118.61394,USD,53397352,81022596,2023-07-05,150.0,2023-01,4,27,True,71.1,16,445,445,3,7570,7570
Entire vacation home,entire_home,1,1,US,Malibu,90265,34.03878,-118.62322,USD,53756835,94069291,2024-01-03,0.0,2023-01,1,30,True,24.0,6,493,493,2,2958,2958
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.624,USD,53864799,326005587,2024-01-03,,2023-01,0,31,True,11.6,3,1862,1862,1,5586,5586
Entire home,entire_home,3,3,US,Malibu,90265,34.036,-118.711,USD,54291227,440323177,2024-01-03,,2023-01,0,31,True,15.5,4,470,470,1,1880,1880
Entire home,entire_home,3,1,US,Malibu,90265,34.04422064920469,-118.85875647155778,USD,549375499831412041,28886586,2024-01-03,,2023-01,18,13,True,73.8,8,511,511,1,4088,4088
Entire home,entire_home,5,3,US,Malibu,90265,34.03739,-118.6223,USD,567394591100156316,264393556,2024-01-03,,2023-01,25,6,True,80.0,4,791,791,0,3164,3164
Entire home,entire_home,3,3,US,Malibu,90265,34.0385,-118.62131,USD,577732916869468148,269119486,2023-12-27,,2023-01,25,6,True,40.0,2,791,791,0,1582,1582
Private room in guest suite,private_room,1,1,US,Malibu,90263,34.04045,-118.71332,USD,653826509197118920,83617299,2024-01-03,,2023-01,25,6,True,80.0,4,279,279,0,1116,1116
Entire guest suite,entire_home,2,1,US,Malibu,90265,34.01909,-118.79455,USD,658010500796615908,6415621,2024-01-03,,2023-01,25,6,True,80.0,4,218,218,0,872,872
Entire home,entire_home,2,3,US,Malibu,90265,34.03824,-118.64224,USD,677039159200054274,13244302,2024-01-03,,2023-01,27,4,True,30.0,1,795,795,0,795,795
Entire villa,entire_home,5,7,US,Malibu,90265,34.02584,-118.8009,USD,684037437497144309,7757970,2023-07-05,,2023-01,25,6,True,100.0,5,1384,1384,0,6920,6920
Entire home,entire_home,3,3,US,Malibu,90265,34.044,-118.891,USD,689891144136852846,326005587,2024-01-03,,2023-01,25,6,True,100.0,5,385,385,0,1925,1925
Entire home,entire_home,3,3,US,Malibu,90265,34.042,-118.885,USD,689905134020488636,326005587,2023-09-27,,2023-01,25,6,True,40.0,2,561,561,0,1122,1122
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03679,-118.62555,USD,717446323885904447,351861289,2023-11-16,,2023-01,25,6,True,40.0,2,378,378,0,756,756
Entire condo,entire_home,1,1,US,Malibu,90265,34.03688,-118.6254,USD,725580807334861667,9075429,2024-01-03,,2023-01,25,6,True,60.0,3,528,528,0,1584,1584
Entire vacation home,entire_home,2,2,US,Malibu,90265,34.037,-118.628,USD,755243740537359788,24303784,2023-12-27,,2023-01,25,6,True,40.0,2,1000,1000,0,2000,2000
Entire home,entire_home,4,3,US,Malibu,90265,34.02335,-118.79914,USD,757229385658651013,75166,2023-12-27,,2023-01,25,6,True,20.0,1,542,542,0,542,542
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03874,-118.62764,USD,770412298550200719,351861289,2023-11-16,,2023-01,25,6,True,100.0,5,374,374,0,1870,1870
Entire home,entire_home,1,1,US,Malibu,90265,34.038,-118.645,USD,773889142865730215,2065237,2023-12-27,,2023-01,25,6,True,60.0,3,130,130,0,390,390
Entire home,entire_home,3,2,US,Malibu,90265,34.03862,-118.62243,USD,287339,1494781,2024-01-03,300.0,2022-12,2,29,True,33.1,8,1755,1755,1,14340,14340
Entire home,entire_home,7,8,US,Malibu,90265,34.02953,-118.84471,USD,421431,2095936,2023-08-23,1500.0,2022-12,13,18,True,46.7,7,4000,4000,1,29500,29500
Private room in guest suite,private_room,1,1,US,Malibu,90265,34.00876,-118.81379,USD,1153772,6323112,2024-01-03,100.0,2022-12,25,6,True,100,6,330,330,2,2180,2180
Entire home,entire_home,2,2,US,Malibu,90265,34.044,-118.741,USD,1298276,985427,2024-01-03,185.0,2022-12,1,30,True,48.0,12,263,263,3,3711,3711
Entire place,entire_home,2,2,US,Malibu,90263,34.03792,-118.66685,USD,2657187,10156476,2024-01-03,150.0,2022-12,28,3,True,40.0,1,1000,1000,0,1000,1000
Entire home,entire_home,3,4,US,Malibu,90265,34.038,-118.64,USD,3156442,16016535,2024-01-03,500.0,2022-12,12,19,True,94.7,15,1323,1323,1,20345,20345
Private room in home,private_room,1,1,US,Malibu,90265,34.02934,-118.75706,USD,3414817,215462,2024-01-03,60.0,2022-12,0,31,True,7.7,2,250,250,1,560,560
Entire condo,entire_home,1,1,US,Malibu,90265,34.03021,-118.75258,USD,6426006,2810975,2023-03-16,200.0,2022-12,2,29,True,4.1,1,250,250,0,250,250
Private room in home,private_room,1,1,US,Malibu,90265,34.04074,-118.61859,USD,7293369,37437994,2024-01-03,30.0,2022-12,24,7,True,100,7,146,146,4,1142,1142
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.01912,-118.8161,USD,10268679,52798803,2024-01-03,100.0,2022-12,8,23,True,26.1,5,200,200,0,1000,1000
Entire home,entire_home,2,2,US,Malibu,90265,34.03616,-118.61272,USD,10362019,53331260,2024-01-03,175.0,2022-12,12,19,True,56.8,9,330,330,2,3320,3320
Entire home,entire_home,2,2,US,Malibu,90265,34.03584,-118.61083,USD,10431444,53331260,2024-01-03,175.0,2022-12,13,18,True,13.3,2,325,325,0,650,650
Private room,private_room,1,1,US,Malibu,90265,34.02044,-118.81636,USD,11880996,52798803,2024-01-03,0.0,2022-12,25,6,True,60.0,3,300,300,0,900,900
Entire home,entire_home,3,3,US,Malibu,90265,34.03586,-118.61609,USD,12041595,50848819,2024-01-03,550.0,2022-12,4,27,True,93.3,21,1137,1137,2,24977,24977
Entire home,entire_home,3,2,US,Malibu,90265,34.03953,-118.62365,USD,12566931,10061300,2024-01-03,230.0,2022-12,15,16,True,30.0,4,1037,1037,0,4148,4148
Entire rental unit,entire_home,2,1,US,Malibu,90265,34.03655,-118.6325,USD,13962685,16358514,2024-01-03,195.0,2022-12,22,9,True,26.7,2,775,775,0,1550,1550
Entire bungalow,entire_home,1,1,US,Malibu,90265,34.03322,-118.72655,USD,14042739,51230430,2024-01-03,175.0,2022-12,10,21,True,97.1,17,437,437,6,8479,8479
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.039,-118.641,USD,14106692,18835756,2024-01-03,90.0,2022-12,13,18,True,100.0,15,222,222,6,3870,3870
Entire rental unit,entire_home,3,3,US,Malibu,90263,34.03341,-118.72288,USD,14220873,86397681,2024-01-03,225.0,2022-12,5,26,True,100,25,417,417,8,12225,12225
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.03562,-118.6116,USD,15058446,76794295,2024-01-03,200.0,2022-12,6,25,True,91.2,19,494,494,6,10586,10586
Entire guest suite,entire_home,1,1,US,Malibu,90263,34.04056,-118.71381,USD,15075095,83617299,2024-01-03,150.0,2022-12,3,28,True,72.9,17,364,364,3,6638,6638
Entire home,entire_home,4,5,US,Malibu,90265,34.04612,-118.84979,USD,15707601,15244457,2024-01-03,350.0,2022-12,3,28,True,55.7,13,875,875,1,11725,11725
Room in boutique hotel,private_room,1,1,US,Malibu Beach,90263,34.03743,-118.6734,USD,15720440,101555046,2024-01-03,225.0,2022-12,0,31,True,34.8,9,286,286,5,3699,3699
Entire rental unit,entire_home,1,1,US,Malibu Beach,90263,34.03782,-118.67202,USD,15720784,101555046,2023-05-17,225.0,2022-12,0,31,True,11.6,3,354,354,2,1512,1512
Entire rental unit,entire_home,1,1,US,Malibu Beach,90263,34.03775,-118.67219,USD,15721641,101555046,2024-01-03,220.0,2022-12,0,31,True,58.1,15,400,400,9,7980,7980
Entire villa,entire_home,3,3,US,Malibu,90290,34.03741,-118.58474,USD,15883910,103001665,2024-01-03,425.0,2022-12,10,21,True,45.7,8,1003,1003,1,8449,8449
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.039,-118.673,USD,16945718,21817201,2024-01-03,150.0,2022-12,5,26,True,83.1,18,486,486,4,9348,9348
Entire rental unit,entire_home,6,6,US,Malibu,90265,34.0331,-118.71687,USD,17496456,86397681,2024-01-03,450.0,2022-12,23,8,True,100,7,1051,1051,3,8707,8707
Entire guest suite,entire_home,4,4,US,Malibu,90263,34.032,-118.725,USD,17892276,122562353,2024-01-03,350.0,2022-12,1,30,True,36.0,9,1239,1239,3,12201,12201
Private room in guesthouse,private_room,1,0,US,Malibu,90265,34.044,-118.643,USD,18222885,25754653,2023-02-01,40.0,2022-12,1,30,True,84.0,21,146,146,6,3306,3306
Entire home,entire_home,3,2,US,Malibu,90265,34.03822,-118.61592,USD,18506757,359851032,2024-01-03,140.0,2022-12,0,31,True,92.9,24,757,757,10,19568,19568
Entire guesthouse,entire_home,Studio,1,US,Malibu,90265,34.043,-118.645,USD,20192212,8398671,2024-01-03,130.0,2022-12,5,26,True,60.0,13,400,400,4,5720,5720
Entire villa,entire_home,5,5,US,Malibu,90265,34.03497,-118.68775,USD,20471627,2843111,2024-01-03,0.0,2022-12,12,19,True,50.5,8,4800,4800,1,38400,38400
Entire villa,entire_home,5,6,US,Malibu,90265,34.03266,-118.77847,USD,20473033,182442895,2024-01-03,0.0,2022-12,28,3,True,80.0,2,4000,4000,1,8000,8000
Entire villa,entire_home,6,5,US,Malibu,90265,34.03369,-118.74382,USD,20475139,2843111,2024-01-03,0.0,2022-12,7,24,True,15.0,3,3900,3900,0,11700,11700
Entire villa,entire_home,7,6,US,Malibu,90265,34.03013,-118.84517,USD,20475245,2095936,2024-01-03,0.0,2022-12,15,16,True,60.0,8,6250,6250,1,50000,50000
Entire home,entire_home,2,1,US,Malibu,90265,34.03756,-118.61055,USD,20929392,413189869,2024-01-03,250.0,2022-12,5,26,True,60.0,13,552,552,3,7926,7926
Entire home,entire_home,4,4,US,Malibu,90265,34.041,-118.671,USD,21228082,24303784,2024-01-03,500.0,2022-12,10,21,True,80.0,14,1557,1557,1,22298,22298
Entire home,entire_home,4,5,US,Malibu,90265,34.01435,-118.80694,USD,22167459,8962119,2024-01-03,380.0,2022-12,19,12,True,20.0,2,1100,1100,0,2200,2200
Entire home,entire_home,4,4,US,Malibu,90265,34.039,-118.658,USD,24084042,4656446,2024-01-03,500.0,2022-12,22,9,True,26.7,2,1839,1839,3,5178,5178
Entire home,entire_home,2,3,US,Malibu,90265,34.037,-118.865,USD,24606474,5523906,2024-01-03,385.0,2022-12,14,17,True,28.2,4,995,995,3,5135,5135
Entire home,entire_home,4,4,US,Malibu,90265,34.03746,-118.62557,USD,24654009,32217053,2024-01-03,248.0,2022-12,0,31,True,46.5,12,881,881,3,11316,11316
Entire villa,entire_home,4,4,US,Malibu,90265,34.03877,-118.64282,USD,25226793,183372162,2024-01-03,340.0,2022-12,5,26,True,27.7,6,1671,1671,1,10366,10366
Entire home,entire_home,5,5,US,Malibu,90265,34.02373,-118.79892,USD,26452918,198911431,2024-01-03,650.0,2022-12,25,6,True,20.0,1,2414,2414,1,3064,3064
Entire villa,entire_home,3,4,US,Malibu,90265,34.02226,-118.83113,USD,27167025,198443236,2024-01-03,500.0,2022-12,20,11,True,32.7,3,890,890,1,3170,3170
Tiny home,entire_home,1,1,US,Malibu,90265,34.03841,-118.61797,USD,27287223,2843111,2023-06-28,300.0,2022-12,0,31,True,31.0,8,825,825,4,7800,7800
Entire condo,entire_home,Studio,1,US,Malibu,90263,34.04021,-118.66541,USD,27851421,12741548,2024-01-03,200.0,2022-12,22,9,True,0.0,0,187,187,0,0,0
Entire home,entire_home,3,3,US,Malibu,90263,34.032,-118.699,USD,29127929,24303784,2024-01-03,395.0,2022-12,4,27,True,48.9,11,1333,1333,1,15058,15058
