Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire rental unit,entire_home,3,2,GB,Kemptown,BN2 1ET,50.8182,-0.13153,USD,42322217,336501397,2024-01-03,124.0,2023-05,8,23,True,62.6,12,354,280,2,4496,3552
Entire home,entire_home,4,3,GB,Brighton and Hove,BN2 0BP,50.82341,-0.12539,USD,42322930,73396307,2024-01-03,0.0,2023-05,11,20,True,18.0,3,499,394,0,1497,1183
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 5AF,50.84196,-0.1582,USD,42345245,183539480,2024-01-03,62.0,2023-05,1,30,True,100,26,132,104,4,3680,2907
Private room in guest suite,private_room,1,1,GB,Brighton and Hove,BN1 7BH,50.84138,-0.12494,USD,42451817,196745216,2024-01-03,7.0,2023-05,11,20,True,100,18,54,43,8,1028,812
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1PN,50.819,-0.13,USD,42455505,90368459,2024-01-03,37.0,2023-05,9,22,True,70.9,13,129,102,3,1788,1413
Private room in home,private_room,1,1,GB,Brighton,BN41 1DQ,50.83224,-0.21264,USD,42466817,1942674,2024-01-03,0.0,2023-05,18,13,True,55.4,6,68,54,3,408,322
Entire home,entire_home,2,2,GB,Brighton and Hove,BN1 2HB,50.824,-0.15,USD,42503734,702038,2023-11-01,94.0,2023-05,0,31,True,11.6,3,251,198,1,847,669
Private room in rental unit,private_room,1,1,GB,Brighton and Hove,BN1 6AD,50.83761,-0.14102,USD,42602864,641719,2022-11-16,0.0,2023-05,28,3,True,0.0,0,59,47,0,0,0
Entire rental unit,entire_home,2,3,GB,Brighton,BN1 1NL,50.82113,-0.14157,USD,42667992,190150800,2024-01-03,99.0,2023-05,14,17,True,98.8,14,255,201,4,3966,3133
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 4LD,50.84362,-0.09898,USD,42686661,157265304,2024-01-03,0.0,2023-05,5,26,True,100,24,72,57,4,1728,1365
Private room in home,private_room,1,1,GB,Brighton and Hove,BN3 5EX,50.83663,-0.18299,USD,42730072,70034080,2024-01-03,,2023-05,0,31,True,100,30,44,35,15,1320,1043
Private room in home,private_room,1,2,GB,Brighton ,BN2 1QG,50.82159,-0.13015,USD,42781141,27282517,2024-01-03,0.0,2023-05,4,27,True,97.8,22,78,62,12,1716,1356
Private room in home,private_room,1,2,GB,Brighton and Hove,BN2 1QG,50.8209,-0.1304,USD,42781242,27282517,2024-01-03,0.0,2023-05,4,27,True,75.6,17,81,64,11,1377,1088
Entire home,entire_home,4,2,GB,Brighton and Hove,BN1 4QL,50.83519,-0.14083,USD,42837897,107068446,2024-01-03,82.0,2023-05,7,24,True,40.0,8,277,219,4,2544,2010
Private room in home,private_room,1,3,GB,Brighton and Hove,BN2 1QG,50.82121,-0.13035,USD,42868242,27282517,2024-01-03,0.0,2023-05,2,29,True,62.1,15,84,66,10,1260,995
Entire home,entire_home,3,4,GB,Brighton and Hove,BN2 1QE,50.82145,-0.12974,USD,42869956,27282517,2024-01-03,0.0,2023-05,1,30,True,100,29,376,297,14,10904,8614
Entire rental unit,entire_home,1,1,GB,Brighton,BN2 1QE,50.82075,-0.12954,USD,42937199,3401259,2024-01-03,0.0,2023-05,0,31,True,54.2,14,155,122,6,2170,1714
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 9NA,50.82762,-0.13495,USD,42937711,339719431,2024-01-03,80.0,2023-05,7,24,True,40.0,8,166,131,1,1408,1112
Entire home,entire_home,3,3,GB,Brighton and Hove,BN2 5JS,50.8181,-0.10883,USD,42996087,342065361,2024-01-03,199.0,2023-05,1,30,True,72.0,18,311,246,5,6593,5208
Entire serviced apartment,entire_home,1,2,GB,Brighton and Hove,BN3 2TP,50.82563,-0.17665,USD,43147069,307780735,2024-01-03,,2023-05,24,7,True,68.6,4,91,72,0,364,288
Entire condo,entire_home,1,1,GB,Brighton,BN2 0JW,50.82243,-0.13027,USD,43213822,20728726,2024-01-03,20.0,2023-05,2,29,True,100,27,125,99,10,3575,2824
Entire townhouse,entire_home,8,9,GB,Brighton,BN2 1TP,50.82056,-0.13358,USD,43255277,94493508,2024-01-03,0.0,2023-05,6,25,True,9.6,2,1041,822,0,2082,1645
Entire guesthouse,entire_home,1,1,GB,Brighton and Hove,BN3 7AL,50.83878,-0.17794,USD,43255412,22270816,2024-01-03,55.0,2023-05,0,31,True,11.6,3,148,117,2,554,438
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN3 3RS,50.8338,-0.17674,USD,43308052,3875918,2024-01-03,81.0,2023-05,14,17,True,98.8,14,140,111,5,2365,1868
Entire home,entire_home,3,3,GB,Brighton,BN1 2PP,50.82239,-0.15516,USD,43408072,20861188,2024-01-03,67.0,2023-05,8,23,True,41.7,8,340,269,3,2921,2308
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5XB,50.81246,-0.09668,USD,43447590,346344638,2024-01-03,75.0,2023-05,15,16,True,30.0,4,305,241,0,1220,964
Entire townhouse,entire_home,4,3,GB,Brighton and Hove,BN1 3PQ,50.82901,-0.14401,USD,43485090,44325197,2024-01-03,176.0,2023-05,12,19,True,37.9,6,339,268,0,2034,1607
Entire townhouse,entire_home,5,4,GB,Brighton,BN1 1RR,50.82316,-0.14362,USD,43537386,44325197,2024-01-03,234.0,2023-05,2,29,True,82.8,20,382,302,7,9278,7330
Entire rental unit,entire_home,2,1,GB,Hove,BN3 1PG,50.82792,-0.15647,USD,43585662,292407969,2024-01-03,88.0,2023-05,8,23,True,57.4,11,365,288,7,4631,3658
Entire home,entire_home,5,3,GB,Kemptown,BN2 1RA,50.82238,-0.13655,USD,43598276,38021391,2024-01-03,83.0,2023-05,8,23,True,41.7,8,643,508,2,5310,4195
Entire home,entire_home,1,2,GB,Brighton and Hove,BN1 4AQ,50.82688,-0.13923,USD,43600330,193014044,2024-01-03,,2023-05,27,4,True,30.0,1,232,183,0,232,183
Entire bungalow,entire_home,3,1,GB,Brighton and Hove,BN1 5HJ,50.862,-0.161,USD,43694682,251336666,2024-01-03,33.0,2023-05,0,31,True,34.8,9,214,169,5,2091,1652
Entire home,entire_home,3,2,GB,Brighton and Hove,BN3 1FG,50.82668,-0.16018,USD,43843296,44846336,2024-01-03,68.0,2023-05,5,26,True,78.5,17,226,179,6,4250,3358
Entire rental unit,entire_home,2,3,GB,Kemptown,BN2 1RF,50.821,-0.134,USD,43865550,27737426,2024-01-03,69.0,2023-05,0,31,True,100,31,250,198,4,8026,6341
Entire rental unit,entire_home,3,1,GB,Brighton and Hove,BN1 1RE,50.8227,-0.14052,USD,43904698,374644617,2024-01-03,141.0,2023-05,10,21,True,57.1,10,278,220,2,3062,2419
Private room in rental unit,private_room,Studio,1,GB,Brighton and Hove,BN1 3TS,50.83223,-0.14571,USD,43928503,285582779,2024-01-03,33.0,2023-05,0,31,True,46.5,12,81,64,2,1038,820
Entire rental unit,entire_home,1,1,GB,Hove,BN1 1NA,50.82024,-0.14261,USD,43969465,13116327,2024-01-03,27.0,2023-05,1,30,True,44.0,11,152,120,4,1780,1406
Entire condo,entire_home,3,3,GB,Brighton and Hove,BN3 2PD,50.82613,-0.17107,USD,43970555,13116327,2024-01-03,,2023-05,4,27,True,26.7,6,392,310,1,2352,1858
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 4NP,50.83459,-0.13837,USD,43974584,44264715,2024-01-03,0.0,2023-05,14,17,True,100,16,119,94,6,1904,1504
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN3 3WE,50.832,-0.176,USD,43975398,8875554,2024-01-03,111.0,2023-05,2,29,True,74.5,18,129,102,9,3321,2624
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1DF,50.82615,-0.15734,USD,43996507,7951187,2024-01-03,0.0,2023-05,5,26,True,100,24,114,90,10,2736,2161
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 1NS,50.81971,-0.13939,USD,44001405,190150800,2024-01-03,94.0,2023-05,4,27,True,57.8,13,161,127,4,2469,1951
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 3TD,50.83146,-0.14639,USD,44012348,21265371,2024-01-03,67.0,2023-05,6,25,True,57.6,12,157,124,5,2219,1753
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1EH,50.825,-0.158,USD,44041278,279714013,2024-01-03,54.0,2023-05,0,31,True,27.1,7,126,100,3,1044,825
Private room in townhouse,private_room,1,1,GB,Brighton and Hove,BN1 1NR,50.82031,-0.14233,USD,44044696,352669049,2023-07-05,0.0,2023-05,0,31,True,46.5,12,66,52,6,792,626
Entire cottage,entire_home,3,1,GB,Brighton and Hove,BN1 1AF,50.82232,-0.14143,USD,44054692,293386581,2024-01-03,283.0,2023-05,10,21,True,34.3,6,348,275,2,2654,2097
Entire cottage,entire_home,6,3,GB,Brighton and Hove,BN1 1HY,50.82157,-0.14093,USD,44055456,293386581,2024-01-03,566.0,2023-05,6,25,True,81.6,17,702,555,7,15896,12558
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN1 2EE,50.823,-0.148,USD,44057209,279714013,2024-01-03,87.0,2023-05,0,31,True,38.7,10,138,109,4,1728,1365
Entire townhouse,entire_home,4,2,GB,Brighton and Hove,BN1 3XF,50.82679,-0.14161,USD,44098139,56002937,2024-01-03,111.0,2023-05,5,26,True,50.8,11,328,259,2,3830,3026
Entire rental unit,entire_home,3,2,GB,Kemptown,BN2 1PN,50.819,-0.13,USD,44127555,5620238,2024-01-03,165.0,2023-05,1,30,True,52.0,13,534,422,4,7602,6006
Entire home,entire_home,5,2,GB,Kemptown,BN2 1TQ,50.82,-0.133,USD,44129803,73080979,2024-01-03,138.0,2023-05,0,31,True,89.0,23,619,489,7,15203,12010
Room in hotel,private_room,1,1,GB,Brighton and Hove,BN1 2HQ,50.82287,-0.1516,USD,44164570,355034499,2024-01-03,0.0,2023-05,11,20,True,36.0,6,233,184,1,1398,1104
Entire home,entire_home,4,2,GB,Brighton and Hove,BN2 0EQ,50.82404,-0.12028,USD,44189452,14031268,2024-01-03,41.0,2023-05,3,28,True,100,28,751,593,6,21274,16806
Room in hotel,private_room,1,1,GB,Brighton and Hove,BN1 2LN,50.82104,-0.15249,USD,44210232,355034499,2024-01-03,0.0,2023-05,7,24,True,15.0,3,315,249,2,945,747
Private room in rental unit,private_room,1,1,GB,Brighton and Hove,BN3 5RE,50.83297,-0.19059,USD,44247838,97130045,2024-01-03,0.0,2023-05,0,31,True,34.8,9,59,47,7,531,419
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1AE,50.82157,-0.14184,USD,44348382,137438596,2024-01-03,33.0,2023-05,3,28,True,98.6,23,102,81,6,2544,2010
Entire home,entire_home,3,1,GB,Brighton and Hove,BN2 1RJ,50.822,-0.13397,USD,44387134,183539480,2024-01-03,152.0,2023-05,9,22,True,92.7,17,231,182,4,4535,3583
Entire townhouse,entire_home,3,2,GB,Hove,BN3 3EN,50.83356,-0.16274,USD,44391151,326404487,2022-12-14,0.0,2023-05,24,7,True,85.7,5,308,243,0,1540,1217
Entire home,entire_home,2,1,GB,Kemptown,BN2 1EG,50.81741,-0.11606,USD,44458611,279714013,2024-01-03,114.0,2023-05,17,14,True,60.0,7,219,173,0,1533,1211
Entire cabin,entire_home,1,1,GB,Kemptown,BN2 1GJ,50.816,-0.108,USD,44471861,6958254,2024-01-03,20.0,2023-05,6,25,True,81.6,17,110,87,6,1990,1572
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 3LY,50.83526,-0.17202,USD,44512113,27781845,2024-01-03,47.0,2023-05,0,31,True,100,30,117,92,2,3604,2847
Entire home,entire_home,2,1,GB,Brighton and Hove,BN1 2FG,50.82315,-0.15045,USD,44544293,39592918,2024-01-03,0.0,2023-05,0,31,True,61.9,16,243,192,13,3888,3072
Entire rental unit,entire_home,2,0,GB,Kemptown,BN2 0JG,50.82181,-0.1323,USD,44550615,9802857,2024-01-03,74.0,2023-05,0,31,True,50.3,13,282,223,6,4110,3247
Entire townhouse,entire_home,4,4,GB,Brighton,BN1 4GT,50.83,-0.138,USD,44550967,189869058,2024-01-03,133.0,2023-05,1,30,True,48.0,12,299,236,5,4253,3360
Entire guest suite,entire_home,1,1,GB,Brighton and Hove,BN2 9YP,50.82898,-0.12217,USD,44588258,118159714,2024-01-03,29.0,2023-05,7,24,True,25.0,5,138,109,1,719,568
Entire home,entire_home,2,3,GB,Kemptown,BN2 1FY,50.81545,-0.11469,USD,44655243,127568866,2024-01-03,134.0,2023-05,16,15,True,56.0,7,275,217,3,2327,1838
Entire home,entire_home,2,1,GB,Brighton and Hove,BN1 4SG,50.837,-0.133,USD,44727033,58294024,2024-01-03,50.0,2023-05,0,31,True,11.6,3,225,178,1,725,573
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 4BF,50.83021,-0.13998,USD,44785641,9802857,2023-11-16,88.0,2023-05,1,30,True,32.0,8,242,191,3,2200,1738
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN3 5DP,50.83018,-0.18362,USD,44788503,66288564,2024-01-03,109.0,2023-05,5,26,True,60.0,13,133,105,4,2165,1710
Shepherd’s hut,entire_home,1,1,GB,Brighton and Hove,BN3 5SR,50.83622,-0.20297,USD,44945941,31476971,2024-01-03,28.0,2023-05,0,31,True,85.2,22,95,75,1,2118,1673
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1EH,50.825,-0.158,USD,44989020,279714013,2023-12-27,80.0,2023-05,4,27,True,93.3,21,145,115,4,3365,2658
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN2 1AU,50.819,-0.124,USD,45062456,360993289,2024-01-03,135.0,2023-05,16,15,True,100,15,147,116,3,2610,2062
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1EG,50.817,-0.116,USD,45067802,279714013,2024-01-03,80.0,2023-05,0,31,True,27.1,7,115,91,2,965,762
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 4NR,50.83589,-0.13429,USD,45101056,360537100,2024-01-03,35.0,2023-05,17,14,True,100,14,149,118,2,2156,1703
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1RU,50.82707,-0.16019,USD,45113424,68696012,2024-01-03,27.0,2023-05,4,27,True,80.0,18,120,95,4,2268,1792
Entire cabin,entire_home,2,1,GB,Brighton,BN2 6PA,50.82802,-0.07058,USD,45134715,238000806,2024-01-03,87.0,2023-05,4,27,True,35.6,8,173,137,0,1384,1093
Private room in home,private_room,1,2,GB,Brighton and Hove,BN1 9GW,50.87025,-0.10158,USD,45137214,77428366,2023-10-18,0.0,2023-05,1,30,True,100,27,112,88,6,3024,2389
Entire home,entire_home,3,2,GB,Portslade,BN41 1LP,50.83226,-0.21617,USD,45150967,22245983,2024-01-03,27.0,2023-05,6,25,True,100,25,312,246,7,7989,6311
Entire rental unit,entire_home,2,1,GB,Brighton,BN1 2PS,50.824,-0.155,USD,45243722,35365367,2024-01-03,33.0,2023-05,1,30,True,92.0,23,183,145,5,4374,3455
Entire rental unit,entire_home,3,1,GB,Brighton and Hove,BN1 3JU,50.82909,-0.14918,USD,45255473,30719789,2024-01-03,102.0,2023-05,2,29,True,100,25,222,175,6,6162,4868
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 3JJ,50.83177,-0.12979,USD,45269600,3633381,2023-12-20,55.0,2023-05,6,25,True,100,22,104,82,6,2618,2068
Private room in home,private_room,1,2,GB,Portslade,BN41 2LR,50.84045,-0.22237,USD,45271208,92711524,2024-01-03,0.0,2023-05,17,14,True,100,12,43,34,5,516,408
Private room in rental unit,private_room,1,1,GB,Brighton and Hove,BN3 4JT,50.82908,-0.18118,USD,45280882,8514881,2024-01-03,0.0,2023-05,0,31,True,58.1,15,69,55,4,1035,818
Entire home,entire_home,5,3,GB,Brighton and Hove,BN2 5PN,50.826,-0.102,USD,45281099,98872963,2024-01-03,80.0,2023-05,0,31,True,23.2,6,1133,895,4,7118,5623
Entire rental unit,entire_home,1,1,GB,Brighton ,BN3 1AQ,50.824,-0.158,USD,45281264,126227951,2024-01-03,0.0,2023-05,1,30,True,100,27,141,111,4,3807,3008
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 4ED,50.82823,-0.1388,USD,45307472,366199034,2024-01-03,54.0,2023-05,12,19,True,25.3,4,258,204,1,1086,858
Entire bungalow,entire_home,2,2,GB,Brighton and Hove,BN1 8XP,50.861,-0.15,USD,45309328,77509451,2024-01-03,,2023-05,19,12,True,100,12,181,143,1,2172,1716
Entire cabin,entire_home,2,1,GB,Brighton,BN2 6LF,50.82624,-0.06837,USD,45340476,238000806,2024-01-03,87.0,2023-05,0,31,True,38.7,10,161,127,2,1784,1409
Entire condo,entire_home,2,2,GB,Brighton and Hove,BN1 6UE,50.84779,-0.14991,USD,45348518,35359699,2024-01-03,27.0,2023-05,11,20,True,100,19,128,101,7,2621,2071
Entire cabin,entire_home,4,2,GB,Brighton,BN2 6LA,50.82798,-0.07129,USD,45380618,238000806,2024-01-03,188.0,2023-05,29,2,True,60.0,1,372,294,0,372,294
Private room in home,private_room,1,3,GB,Brighton and Hove,BN3 4QQ,50.831,-0.207,USD,45405053,270234809,2024-01-03,11.0,2023-05,24,7,True,68.6,4,71,56,0,284,224
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3PQ,50.82934,-0.14371,USD,45421566,112057254,2024-01-03,27.0,2023-05,0,31,True,81.3,21,101,80,4,2229,1761
Entire rental unit,entire_home,3,4,GB,Kemptown,BN2 1PL,50.81994,-0.12949,USD,45433920,14742580,2024-01-03,111.0,2023-05,7,24,True,60.0,12,372,294,4,4908,3877
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN1 3PS,50.83019,-0.14614,USD,45437808,137521962,2024-01-03,69.0,2023-05,24,7,True,85.7,5,162,128,2,948,749
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3LR,50.8285,-0.14232,USD,45443064,112057254,2024-01-03,27.0,2023-05,1,30,True,32.0,8,114,90,3,993,784
Private room in home,private_room,3,1,GB,Brighton and Hove,BN2 0EG,50.82278,-0.1185,USD,45448080,367500176,2024-01-03,0.0,2023-05,28,3,True,80.0,2,95,75,2,190,150
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN3 3BE,50.829,-0.171,USD,45466780,7093091,2023-10-19,166.0,2023-05,6,25,True,57.6,12,153,121,7,2998,2368
Entire rental unit,entire_home,Studio,1,GB,Brighton and Hove,BN1 1NE,50.81966,-0.14024,USD,45477185,176002194,2024-01-03,33.0,2023-05,4,27,True,57.8,13,150,118,4,2082,1645
Private room in rental unit,private_room,1,1,GB,Grove Hill,BN2 9AA,50.82665,-0.13297,USD,45480793,368000864,2024-01-03,19.0,2023-05,0,31,True,65.8,17,37,29,10,819,647
Entire rental unit,entire_home,2,2,GB,Kemptown,BN2 1AG,50.819,-0.128,USD,45487014,59438712,2024-01-03,80.0,2023-05,12,19,True,44.2,7,199,157,1,1473,1164
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1HG,50.81767,-0.1174,USD,45511302,367937181,2024-01-03,60.0,2023-05,0,31,True,7.7,2,161,127,1,382,302
Entire guest suite,entire_home,1,1,GB,Brighton,BN1 5NP,50.84198,-0.15329,USD,45514051,231073397,2024-01-03,0.0,2023-05,10,21,True,11.4,2,144,114,1,288,228
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3LR,50.82793,-0.14255,USD,45525254,97833574,2024-01-03,94.0,2023-05,0,31,True,81.3,21,135,107,4,3211,2537
Entire home,entire_home,2,1,GB,Brighton and Hove,BN2 9SP,50.83,-0.13,USD,45575662,38633713,2024-01-03,,2023-05,5,26,True,64.6,14,168,133,6,2352,1858
Entire rental unit,entire_home,1,1,GB,Brighton ,BN2 5WA,50.81319,-0.10202,USD,45586525,369188920,2024-01-03,0.0,2023-05,4,27,True,93.3,21,130,103,9,2730,2157
Entire home,entire_home,2,1,GB,Brighton and Hove,BN2 0GL,50.82473,-0.12778,USD,45630203,5366411,2024-01-03,111.0,2023-05,2,29,True,99.3,24,143,113,5,3987,3150
Entire rental unit,entire_home,1,0,GB,Brighton Marina,BN2 5WA,50.81317,-0.10173,USD,45632042,9802857,2024-01-03,74.0,2023-05,0,31,True,42.6,11,237,187,2,2755,2176
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3FS,50.82785,-0.14909,USD,45632506,183539480,2024-01-03,94.0,2023-05,4,27,True,40.0,9,145,115,2,1493,1179
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2LF,50.82389,-0.1514,USD,45646282,183539480,2024-01-03,87.0,2023-05,11,20,True,48.0,8,138,109,2,1278,1010
Entire home,entire_home,2,1,GB,Kemptown,BN2 0JG,50.82143,-0.13299,USD,45647502,183539480,2024-01-03,134.0,2023-05,6,25,True,72.0,15,186,147,4,3326,2628
Private room in home,private_room,1,1,GB,Brighton and Hove,BN3 6QD,50.85177,-0.16453,USD,45696379,187600488,2024-01-03,0.0,2023-05,1,30,True,68.0,17,68,54,6,1156,913
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PR,50.82028,-0.12913,USD,45778967,371130216,2024-01-03,0.0,2023-05,2,29,True,66.2,16,99,78,5,1584,1251
Entire rental unit,entire_home,1,1,GB,Brighton,BN1 1JA,50.82075,-0.14004,USD,45840633,279714013,2024-01-03,80.0,2023-05,2,29,True,24.8,6,137,108,2,982,776
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2EB,50.824,-0.147,USD,45879573,371680497,2024-01-03,60.0,2023-05,8,23,True,67.8,13,108,85,4,1644,1299
Private room in home,private_room,1,1,GB,Brighton and Hove,BN3 7JR,50.83954,-0.18754,USD,45939932,5146856,2023-06-28,34.0,2023-05,0,31,True,19.4,5,55,43,2,343,271
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN3 3PL,50.83139,-0.16943,USD,45965978,372507796,2023-05-24,114.0,2023-05,25,6,True,20.0,1,231,182,0,231,182
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1PG,50.82013,-0.13039,USD,46003542,9802857,2024-01-03,0.0,2023-05,2,29,True,57.9,14,165,130,4,2310,1825
Entire rental unit,entire_home,2,1,GB,Brighton and Hove,BN2 0GG,50.82653,-0.1261,USD,46019479,48071459,2024-01-03,54.0,2023-05,2,29,True,53.8,13,236,186,2,3176,2509
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN1 3ZA,50.82675,-0.14208,USD,46097412,37233767,2023-12-06,67.0,2023-05,3,28,True,72.9,17,99,78,4,1951,1541
Entire home,entire_home,4,2,GB,Brighton and Hove,BN1 2EE,50.823,-0.148,USD,46114573,96169037,2024-01-03,0.0,2023-05,10,21,True,22.9,4,488,386,0,1952,1542
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 5JJ,50.81762,-0.11333,USD,46115985,2857069,2024-01-03,0.0,2023-05,6,25,True,91.2,19,116,92,6,2204,1741
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1UF,50.82331,-0.13969,USD,46135054,373857937,2024-01-03,0.0,2023-05,2,29,True,49.7,12,193,152,5,2316,1830
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1UP,50.8249,-0.13969,USD,46136023,373857937,2024-01-03,0.0,2023-05,9,22,True,16.4,3,211,167,1,633,500
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 1AQ,50.8236,-0.15744,USD,46147744,373925109,2024-01-03,41.0,2023-05,0,31,True,58.1,15,279,220,8,4513,3565
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1YW,50.8253,-0.13749,USD,46230316,373857937,2024-01-03,0.0,2023-05,12,19,True,100,18,467,369,2,8406,6641
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1UD,50.82405,-0.138,USD,46230452,373857937,2024-01-03,0.0,2023-05,11,20,True,100,19,459,363,2,8721,6890
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 1GE,50.82421,-0.13907,USD,46231545,373857937,2024-01-03,0.0,2023-05,15,16,True,100,16,529,418,2,8464,6687
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1DF,50.82582,-0.15743,USD,46274683,183539480,2024-01-03,87.0,2023-05,6,25,True,81.6,17,114,90,4,2286,1806
Entire rental unit,entire_home,2,1,GB,Kemptown,BN2 1ET,50.81859,-0.13104,USD,46349233,183539480,2023-12-27,0.0,2023-05,11,20,True,100,18,192,152,5,3456,2730
Entire home,entire_home,4,2,GB,Brighton and Hove,BN1 4EL,50.82759,-0.13826,USD,46387147,116513439,2024-01-03,0.0,2023-05,17,14,True,34.3,4,1453,1148,0,5812,4591
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 1NB,50.81965,-0.14291,USD,46545348,279714013,2023-07-05,87.0,2023-05,0,31,True,19.4,5,187,148,2,1109,876
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 3PQ,50.83038,-0.16888,USD,46608090,168075111,2024-01-03,27.0,2023-05,1,30,True,84.0,21,95,75,10,2265,1789
Private room in home,private_room,1,1,GB,Brighton and Hove,BN2 6PE,50.83712,-0.07147,USD,46618009,8066842,2024-01-03,0.0,2023-05,0,31,True,77.4,20,70,55,5,1400,1106
Entire place,entire_home,1,1,GB,Withdean,BN1 5FB,50.85508,-0.16401,USD,46657056,377117862,2024-01-03,60.0,2023-05,10,21,True,68.6,12,123,97,5,1776,1403
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN3 1RU,50.82756,-0.15953,USD,46686986,183539480,2024-01-03,100.0,2023-05,7,24,True,100.0,20,153,121,5,3560,2812
Room in boutique hotel,private_room,1,1,GB,Brighton and Hove,BN1 4TB,50.82673,-0.14071,USD,46892256,284210706,2024-01-03,0.0,2023-05,5,26,True,36.9,8,143,113,4,1144,904
Entire townhouse,entire_home,2,1,GB,Brighton and Hove,BN2 3FP,50.83509,-0.13045,USD,46911828,374969586,2024-01-03,124.0,2023-05,25,6,True,100,6,224,177,1,1468,1160
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1GS,50.82119,-0.13355,USD,47027603,380131320,2023-07-05,0.0,2023-05,2,29,True,33.1,8,161,127,6,1288,1018
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PG,50.82015,-0.13022,USD,47092761,371130216,2024-01-03,0.0,2023-05,1,30,True,76.0,19,91,72,5,1729,1366
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3DF,50.82695,-0.15084,USD,47098573,102571097,2024-01-03,21.0,2023-05,24,7,True,100,6,124,98,3,807,638
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PL,50.81981,-0.12925,USD,47115777,314160312,2024-01-03,0.0,2023-05,2,29,True,82.8,20,97,77,6,1940,1533
Entire home,entire_home,3,2,GB,Brighton and Hove,BN1 4AA,50.82672,-0.13586,USD,47116413,183539480,2023-08-02,205.0,2023-05,10,21,True,51.4,9,263,208,2,2777,2194
Entire cottage,entire_home,2,1,GB,Kemptown,BN2 1TQ,50.82,-0.133,USD,47156187,340629117,2024-01-03,108.0,2023-05,2,29,True,70.3,17,343,271,6,6479,5118
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PJ,50.81984,-0.12918,USD,47171254,313779274,2024-01-03,0.0,2023-05,11,20,True,84.0,14,101,80,2,1414,1117
